,trdwk,mkt_rf,smb,hml,umd,rf
880,2011-07-29,-0.027776821,-0.003438039,-0.003188736,0.0038995457,0.000662
881,2011-08-05,-0.023190872,0.0052236897,-0.012332499,0.0101546716,0.000662
882,2011-08-12,-0.013804988,-0.004949844,-0.020642902,0.0106697211,0.000662
883,2011-08-19,-0.028557891,0.0125087817,-0.006220354,-0.007281824,0.000662
884,2011-08-26,0.0292599988,0.0143778901,0.0120280129,-0.014012579,0.000662
885,2011-09-02,-0.034849438,-0.002558564,-0.003359462,0.0034281911,0.000662
886,2011-09-09,-0.021314601,0.0053639885,0.0088967976,-0.012041453,0.000662
887,2011-09-16,-0.003976952,0.0063978716,0.0081334847,-0.0014871,0.000662
888,2011-09-23,-0.022022961,-0.003085952,0.0023311112,-0.005501988,0.000662
889,2011-09-30,-0.036845512,-0.029006159,0.0181464493,-0.007318115,0.000662
890,2011-10-14,0.0218407905,0.0206853711,0.0013565578,-0.02540858,0.000662
891,2011-10-21,-0.062973687,-0.009961694,0.0091550781,0.0296289009,0.000662
892,2011-10-28,0.0760054649,-0.008184969,-0.007391205,-0.019666357,0.000662
893,2011-11-04,0.0262142517,0.0151229878,-0.015635569,-0.02406357,0.000662
894,2011-11-11,-0.016407126,0.0097583954,-0.005205231,0.0054194163,0.000662
895,2011-11-18,-0.028587412,0.0062662584,-0.002605304,-0.00187145,0.000662
896,2011-11-25,-0.014258825,0.0018880671,-0.011622071,0.0102314785,0.000662
897,2011-12-02,-0.01789844,-0.014843664,-0.000891731,0.0152583807,0.000662
898,2011-12-09,-0.028048957,-0.007558491,0.0245146675,0.0176158116,0.000662
899,2011-12-16,-0.049546232,-0.020089896,0.0090260326,0.0387591837,0.000662
900,2011-12-23,-0.013668463,-0.022112241,0.011052959,0.0198597271,0.000662
901,2011-12-30,-0.01177977,-0.021388955,0.008556174,0.0014957727,0.000662
902,2012-01-06,-0.033541474,-0.025132276,0.0289009322,0.0207758114,0.000662
903,2012-01-13,0.0426997018,-0.006340502,-0.007297344,-0.031015333,0.000662
904,2012-01-20,0.0276093901,-0.018835745,0.0231302637,-0.031414938,0.000662
905,2012-02-03,0.0065670058,0.0266543726,-0.021164194,-0.012270888,0.000662
906,2012-02-10,0.0193067172,0.0123800928,-0.015436405,-0.019744464,0.000662
907,2012-02-17,0.0076790529,0.0248576091,-0.003450091,-0.031309318,0.000662
908,2012-02-24,0.0430406953,0.0027749511,-0.003752503,-0.01037852,0.000662
909,2012-03-02,0.009508792,-0.006036146,0.0008556269,0.0049254526,0.000662
910,2012-03-09,-0.000318617,0.0205653113,-0.01123525,-0.018458036,0.000662
911,2012-03-16,-0.01363402,-0.015178713,-0.017645319,0.031707814,0.000662
912,2012-03-23,-0.026131852,0.0076952732,0.0058320371,-0.002140647,0.000662
913,2012-03-30,-0.055186405,-0.014783133,0.015780756,0.0442239064,0.000662
914,2012-04-06,0.02789133,0.0077458609,-0.014054825,-0.014743863,0.000662
915,2012-04-13,0.0238982467,0.0141369623,0.0074870664,-0.023924405,0.000662
916,2012-04-20,0.0137148204,0.0020271497,0.0089854942,-0.018366181,0.000662
917,2012-04-27,-0.007415069,-0.025740993,0.0128931527,0.0094465934,0.000662
918,2012-05-04,0.0279402411,-0.011853873,-0.014638708,0.0036652716,0.000662
919,2012-05-11,-0.023207117,0.0198730958,-0.017862323,-0.004089196,0.000662
920,2012-05-18,-0.022136506,0.0097412208,0.0116338407,0.0002797752,0.000662
921,2012-05-25,-0.001690368,-0.012212273,-0.000772398,0.0078499686,0.000662
922,2012-06-01,0.0223417494,0.0069997481,-0.014560573,-0.002266747,0.000662
923,2012-06-08,-0.039379207,-0.004110643,-0.00558107,0.0180510697,0.000615
924,2012-06-15,0.0173517952,0.0079224683,-0.008701153,0.0096865877,0.000615
925,2012-06-22,-0.017681897,0.0081191174,-0.002255368,0.0019578811,0.000615
926,2012-06-29,-0.025585674,-0.00114409,-0.004269233,0.0242546037,0.000615
927,2012-07-06,0.0073399834,-0.006655704,-0.017415961,0.02438205,0.000569
928,2012-07-13,-0.011406274,-0.019754243,-0.009674965,0.0123837669,0.000569
929,2012-07-20,-0.019530454,0.0102156823,0.0132757223,-0.005554784,0.000569
930,2012-07-27,-0.02026211,-0.003207631,0.0035373304,0.0008642094,0.000569
931,2012-08-03,-0.002078014,-0.01836793,0.0086823663,0.0279672806,0.000569
932,2012-08-10,0.0265940949,0.0229709263,-0.011827369,-0.034752075,0.000569
933,2012-08-17,-0.027440166,0.0058315871,0.010550336,0.0040014422,0.000569
934,2012-08-24,-0.010940505,0.0207953651,-0.018525323,-0.010289401,0.000569
935,2012-08-31,-0.034382657,0.0132279584,0.016723231,0.0125870731,0.000569
936,2012-09-07,0.0527107871,0.0090198718,-0.010263346,-0.013008498,0.000569
937,2012-09-14,0.0011600155,-0.003658856,-0.00252413,-0.017122914,0.000569
938,2012-09-21,-0.050016152,-0.015765636,0.0015941077,0.0257779396,0.000569
939,2012-09-28,0.0264465084,-0.020428458,-0.002229371,-0.006479142,0.000569
940,2012-10-12,0.0086288098,0.0221008106,-0.000450745,-0.013466947,0.000569
941,2012-10-19,0.013671787,0.0011631861,-0.002246779,0.0051574774,0.000569
942,2012-10-26,-0.035098274,-0.001178227,0.0119166406,0.0025298496,0.000569
943,2012-11-02,0.0246367128,-0.000768298,0.001827085,0.0107347777,0.000569
944,2012-11-09,-0.031600293,-0.002188224,0.0051720911,0.0116949127,0.000569
945,2012-11-16,-0.031034509,-0.002218528,0.0110233119,0.0093077944,0.000569
946,2012-11-23,0.0017258926,0.0095560198,0.0137446843,-0.007178115,0.000569
947,2012-11-30,-0.03786033,-0.03758527,0.0206592838,0.0432540444,0.000569
948,2012-12-07,0.0388796051,0.0114079461,0.0180884297,-0.015309678,0.000569
949,2012-12-14,0.0340983828,0.0022360419,-0.004489708,-0.007038246,0.000569
950,2012-12-21,0.0076373566,-0.003329474,-0.010148579,-0.017981951,0.000569
951,2012-12-28,0.0393136466,0.011643776,-0.008308688,0.0008353044,0.000569
952,2013-01-04,0.0085424295,-0.004174827,0.0124588422,0.0005623293,0.000569
953,2013-01-11,-0.004686317,0.0206557557,-0.027520921,-0.008009548,0.000569
954,2013-01-18,0.0415135254,0.0146691094,-0.009132251,-0.002969797,0.000569
955,2013-01-25,-0.02386269,-0.002248506,0.0019312922,0.0023225568,0.000569
956,2013-02-01,0.0334615828,0.0015359255,0.0141539156,-0.01413329,0.000569
957,2013-02-08,0.0244125946,-0.00304597,-0.006420007,0.0083236218,0.000569
958,2013-02-22,-0.033308432,0.0297485106,-0.01899401,0.0046568489,0.000569
959,2013-03-01,0.0178017,0.0163466648,-0.00381815,0.0289058247,0.000569
960,2013-03-08,-0.016530106,0.0099888651,-0.007363167,-0.019122249,0.000569
961,2013-03-15,-0.021855895,-0.005592778,0.0022582239,0.0144969106,0.000569
962,2013-03-22,0.0203784812,0.0106613768,-0.004047886,0.029692393,0.000569
963,2013-03-29,-0.03044224,0.0004348664,-0.008513099,0.0195122256,0.000569
964,2013-04-05,-0.011175062,-0.009530741,0.0137500063,-0.019538638,0.000569
965,2013-04-12,-0.005379788,0.0004234791,-0.005440023,-0.001327224,0.000569
966,2013-04-19,0.0167648554,0.0110935651,-0.008436664,0.0223669937,0.000569
967,2013-04-26,-0.03320899,-0.001805692,-0.00535808,0.0084953743,0.000569
968,2013-05-03,0.0146132967,0.0138141985,-0.003524666,0.0288436486,0.000569
969,2013-05-10,0.0286047512,0.0118452819,-0.010152438,-0.011365763,0.000569
970,2013-05-17,0.022383843,0.008751536,-0.007264644,0.0046043567,0.000569
971,2013-05-24,0.01148212,0.0229319769,-0.014217853,-0.006018122,0.000569
972,2013-05-31,0.0050525028,0.0082851707,0.0017439777,0.0054741032,0.000569
973,2013-06-07,-0.043165085,-0.005911891,0.0023377352,-0.012810142,0.000569
974,2013-06-14,-0.019705768,0.0106088898,-0.012520666,0.0333139285,0.000569
975,2013-06-21,-0.03762478,0.003522086,-0.008216737,0.0045398531,0.000569
976,2013-06-28,-0.055403939,-0.010056141,-0.002197191,0.0448166112,0.000569
977,2013-07-05,0.0348919171,0.0017926432,-0.009841655,0.0267546928,0.000569
978,2013-07-12,0.0154356446,-0.004222607,0.0010659894,0.0090293552,0.000569
979,2013-07-19,-0.018853983,0.0201716301,0.0001422777,0.0252501666,0.000569
980,2013-07-26,0.0219475072,0.0137279842,-0.009518581,0.013724089,0.000569
981,2013-08-02,0.0136251785,0.0143808448,0.002903026,-0.007096526,0.000569
982,2013-08-09,0.0165451303,0.0059666404,-0.008004145,-0.009756602,0.000569
983,2013-08-16,-0.006031223,-0.004637822,0.0215819674,-0.040845957,0.000569
984,2013-08-23,0.0080014556,0.0278821187,-0.013042578,0.0335328679,0.000569
985,2013-08-30,0.0102584183,-0.005123805,0.0267770853,-0.047700322,0.000569
986,2013-09-06,0.0240312441,0.01333952,-0.005683802,0.046623659,0.000569
987,2013-09-13,0.0262419998,-0.019190384,0.029287852,-0.047830093,0.000569
988,2013-09-20,-0.014507613,0.012087803,-0.008893012,0.0309108371,0.000569
989,2013-09-27,-0.002826644,-2.0984e-05,-0.010183551,0.0324792852,0.000569
990,2013-10-04,0.009311862,0.0033495161,-0.001757903,0.0134588101,0.000569
991,2013-10-11,0.0293900893,0.0114829091,0.013551007,0.0194851463,0.000569
992,2013-10-18,-0.012331104,0.0033626124,-0.008741959,-0.019824914,0.000569
993,2013-10-25,-0.036138581,0.007765384,0.0077110098,-0.02502989,0.000569
994,2013-11-01,-0.00726066,-0.018192818,0.0230844665,-0.044561832,0.000569
995,2013-11-08,-0.018411925,0.0130455906,0.0015787558,-0.00820726,0.000569
996,2013-11-15,0.0229347371,0.0135415698,-0.014497744,0.0293736161,0.000569
997,2013-11-22,0.0251326277,0.0094327244,0.0111405342,-0.004457469,0.000569
998,2013-11-29,0.0211371264,0.0199930529,-0.013288958,0.0313636591,0.000569
999,2013-12-06,-0.006433083,-0.033888979,0.037733467,-0.055155849,0.000569
1000,2013-12-13,-0.005447428,0.0239824138,-0.010222447,0.0326867838,0.000569
1001,2013-12-20,-0.048764777,0.007513071,-0.008992131,0.0063595531,0.000569
1002,2013-12-27,0.0111719419,0.0141197555,-0.002426172,0.0265741464,0.000569
1003,2014-01-03,0.0004577388,0.0134655601,-0.015439014,0.0246370749,0.000569
1004,2014-01-10,-0.043783202,-0.004536344,-0.003806959,0.0188669238,0.000569
1005,2014-01-17,0.0066454622,0.0214839621,0.0023860557,0.0080883201,0.000569
1006,2014-01-24,0.0391873015,0.0187858903,-0.002580442,0.032131806,0.000569
1007,2014-01-31,-0.012283951,0.019910537,-0.003812206,0.018666977,0.000569
1008,2014-02-07,0.0115490149,0.0088115513,-0.001865469,0.0185500164,0.000569
1009,2014-02-14,0.0361840146,0.012684308,0.0010376537,-0.012792217,0.000569
1010,2014-02-21,0.0016110502,0.0073902284,-0.000517503,-0.006044969,0.000569
1011,2014-02-28,-0.033319163,0.0014136625,0.0153573019,-0.030874466,0.000569
1012,2014-03-07,0.0084831359,0.019174229,0.004008545,0.004197044,0.000569
1013,2014-03-14,-0.029318979,-0.007033981,-0.013289854,-0.029465019,0.000569
1014,2014-03-21,0.0174344779,0.0080318191,0.0198685657,-0.011728793,0.000569
1015,2014-03-28,-0.019611786,-0.020693447,0.0208833798,-0.042348452,0.000569
1016,2014-04-04,0.014946898,0.0061102193,-0.006301585,-0.001654533,0.000569
1017,2014-04-11,0.0258164704,-0.005764607,0.0017101286,0.0028572124,0.000569
1018,2014-04-18,-0.006885879,0.0223529,-0.002619232,0.0177787505,0.000569
1019,2014-04-25,-0.044651039,-0.017223211,0.0102997322,-0.039884103,0.000569
1020,2014-05-02,-0.007347491,-0.002830987,0.0006198442,-0.002307092,0.000569
1021,2014-05-09,-0.009616127,0.0039010711,-0.002065768,-0.017205883,0.000569
1022,2014-05-16,0.0050414305,-0.001619913,0.0113687345,-0.011217572,0.000569
1023,2014-05-23,0.0110125092,0.0168958386,-0.002638222,0.0294858737,0.000569
1024,2014-05-30,0.0065248388,0.0047461406,-0.008408403,0.0139782831,0.000569
1025,2014-06-06,-0.003473185,0.0089738729,0.0013743353,0.0057421025,0.000569
1026,2014-06-13,0.018924957,0.006988613,-0.003115691,0.0130860687,0.000569
1027,2014-06-20,-0.020489577,-0.007453445,0.0042464188,-0.019945329,0.000569
1028,2014-06-27,0.0234296174,0.0231361233,-0.005367955,0.0173979107,0.000569
1029,2014-07-04,0.0205230859,0.012005066,-0.007780707,0.0157473343,0.000569
1030,2014-07-11,-0.001888722,0.0124662627,0.0214364141,-0.003813098,0.000569
1031,2014-07-18,0.0051874182,-0.004389375,0.0231434031,-0.033954536,0.000569
1032,2014-07-25,0.0223897815,-0.019824215,0.0254813777,-0.037196507,0.000569
1033,2014-08-01,0.0281211104,0.0049848451,-0.019328006,0.007064271,0.000569
1034,2014-08-08,0.0152485823,0.0155034482,-0.005204565,0.0109266911,0.000569
1035,2014-08-15,0.0193856532,0.017483394,-0.003302756,0.0118121436,0.000569
1036,2014-08-22,0.0161428183,0.0164008615,-0.013299559,0.0075353665,0.000569
1037,2014-08-29,-0.013926896,-0.002662205,0.0012272407,0.0023932106,0.000569
1038,2014-09-05,0.0533362264,0.0090945229,0.0008646354,0.0110992098,0.000569
1039,2014-09-12,0.0122345012,0.0257257,-0.002537762,0.0085059875,0.000569
1040,2014-09-19,-0.00167968,0.0189990277,0.0073951273,-0.014370467,0.000569
1041,2014-09-26,0.0127130522,0.0187090666,-0.002718119,0.0173891471,0.000569
1042,2014-10-03,0.0121965755,0.0102189308,-0.00552344,0.008334448,0.000569
1043,2014-10-10,0.0105578174,0.0025594046,-0.003777052,0.0028657989,0.000569
1044,2014-10-17,-0.021466142,-0.01151412,0.003136662,-0.01562662,0.000569
1045,2014-10-24,-0.023824187,9.53064e-05,-0.006688089,0.0062263406,0.000569
1046,2014-10-31,0.0497458426,0.0097956261,0.0238651622,-0.001793826,0.000569
1047,2014-11-07,-0.001610659,0.014545515,0.0075981871,0.0066172473,0.000569
1048,2014-11-14,-0.003577027,-0.032578107,0.0262058015,-0.049697486,0.000569
1049,2014-11-21,0.0143188101,0.0263499539,-0.013223585,0.0321955066,0.000522
1050,2014-11-28,0.048014004,-0.00265142,0.0203309867,-0.009696196,0.000522
1051,2014-12-05,0.0513843407,-0.064765697,0.0351669654,-0.064911194,0.000522
1052,2014-12-12,0.0271430333,-0.022997964,0.0121953577,0.0352776551,0.000522
1053,2014-12-19,0.0264758982,-0.034166094,0.0511211748,0.0098047814,0.000522
1054,2014-12-26,-0.012608018,-0.015853752,0.0214847025,-0.030228271,0.000522
1055,2015-01-02,0.0004397216,-0.025236221,0.0352403437,-0.024288949,0.000522
1056,2015-01-09,0.0300758102,-0.020639973,-0.007080058,-0.031078707,0.000522
1057,2015-01-16,0.0185856554,-0.008261773,-0.015398106,-0.024452183,0.000522
1058,2015-01-23,0.0103848504,0.0271367207,-0.032638021,-0.031882712,0.000522
1059,2015-01-30,-0.01869469,0.0258134761,-0.014230549,-0.013995468,0.000522
1060,2015-02-06,-0.035259102,0.0145165803,-0.036990877,-0.033260954,0.000522
1061,2015-02-13,0.0442224016,0.0002905934,-0.006563684,0.0034990728,0.000522
1062,2015-02-20,0.0203210718,0.0047788902,-0.011567378,-0.002678783,0.000522
1063,2015-02-27,0.0224517064,0.0073236579,0.0160596476,0.0073156423,0.000475
1064,2015-03-06,-0.001000753,0.0418264285,-0.014820297,-0.020375342,0.000475
1065,2015-03-13,0.0339234512,0.0061914304,-0.010649801,-0.002147283,0.000475
1066,2015-03-20,0.0796515095,0.0193416043,0.0032910437,0.0309137232,0.000475
1067,2015-03-27,0.0415932903,0.0090621022,-0.006803938,0.0093979869,0.000475
1068,2015-04-03,0.063579835,0.0361171765,-0.012152141,0.0067248627,0.000475
1069,2015-04-10,0.0325311577,0.0048725356,0.0192690047,0.0092856514,0.000475
1070,2015-04-17,0.052087936,-0.044903486,0.0637191236,0.0398856058,0.000475
1071,2015-04-24,0.0520009758,0.0149399642,-0.018781777,0.0205286981,0.000475
1072,2015-05-01,0.0068632673,-0.005324453,0.0060380833,0.0139659912,0.000475
1073,2015-05-08,-0.042461212,0.023133237,-0.069155695,-0.033911943,0.000475
1074,2015-05-15,0.0518081099,0.0530724856,-0.051077114,0.0241994423,0.000428
1075,2015-05-22,0.1079102128,0.0401828105,-0.015187522,0.0008242043,0.000428
1076,2015-05-29,0.0046349228,0.0410685324,-0.031412568,-0.018074798,0.000428
1077,2015-06-05,0.1130143034,0.0279181899,0.0375413123,-0.003058928,0.000428
1078,2015-06-12,0.0338768849,0.021508049,0.0066779308,-0.036057364,0.000428
1079,2015-06-19,-0.142964548,-0.003791077,0.022467646,-0.025907602,0.000428
1080,2015-06-26,-0.086109461,-0.028618994,0.0323613724,-0.030006441,0.000381
1081,2015-07-03,-0.172840923,-0.090921255,0.0061480051,-0.110328406,0.000381
1082,2015-07-10,0.0050087899,-0.100532945,0.0619516403,-0.051327529,0.000381
1083,2015-07-17,0.0778750422,0.0677605354,-0.048372048,0.0296559462,0.000381
1084,2015-07-24,0.0629746003,0.0599869661,-0.038803032,0.0619575745,0.000381
1085,2015-07-31,-0.114576781,-0.012432116,0.0112455586,-0.006847857,0.000381
1086,2015-08-07,0.0361304116,0.0216314685,-0.0010097,-0.030929061,0.000381
1087,2015-08-14,0.0833271678,0.0321835167,0.0069568771,0.0181314005,0.000381
1088,2015-08-21,-0.133295587,0.0018127399,4.878e-05,-0.022658087,0.000381
1089,2015-08-28,-0.107203509,-0.017331237,0.0124692257,-0.018281753,0.000334
1090,2015-09-04,-0.077140023,-0.089066025,0.0425921958,0.0037856122,0.000334
1091,2015-09-11,0.0524944972,0.0918791446,-0.036641731,-0.043971356,0.000334
1092,2015-09-18,-0.055858299,-0.016997157,0.0059470442,-0.000374563,0.000334
1093,2015-09-25,0.002450409,0.0188760988,-0.023998115,-0.019891914,0.000334
1094,2015-10-02,-0.004204956,0.0166863447,-0.025422776,-0.01591169,0.000334
1095,2015-10-09,0.0602809371,0.0130544681,-0.01298587,-0.018455366,0.000334
1096,2015-10-16,0.0926850309,0.0254740068,-0.013667051,0.001366273,0.000334
1097,2015-10-23,0.0149819216,0.0189753658,-0.026017289,0.0051629108,0.000286
1098,2015-10-30,-0.007857586,0.0185202768,-0.003440742,-0.016186315,0.000286
1099,2015-11-06,0.0553313324,0.011314572,0.0083223654,-0.010478756,0.000286
1100,2015-11-13,0.0047591289,0.0341167032,-0.021462236,0.0028724347,0.000286
1101,2015-11-20,0.028639506,0.036021741,-0.007758917,-0.001743046,0.000286
1102,2015-11-27,-0.059570437,0.0216161463,-0.00836437,-0.00795193,0.000286
1103,2015-12-04,0.0262410077,0.005959585,0.0216875566,-0.01645002,0.000286
1104,2015-12-11,-0.025035395,0.0115604554,-0.024480133,0.0034763363,0.000286
1105,2015-12-18,0.055682835,0.031349885,-0.006372968,0.0085081299,0.000286
1106,2015-12-25,0.0116819371,0.0104583938,0.0125802689,-0.025943353,0.000286
1107,2016-01-01,-0.020986872,0.0128459576,-0.007697298,-0.002453727,0.000286
1108,2016-01-08,-0.128880564,-0.037532901,0.0353991038,-0.083461146,0.000286
1109,2016-01-15,-0.105177868,-0.029760577,0.0043202871,-0.031421809,0.000286
1110,2016-01-22,0.0146061999,0.0257158453,-0.002776899,0.0172261894,0.000286
1111,2016-01-29,-0.075633949,-0.014930617,0.0124459078,-0.036983387,0.000286
1112,2016-02-05,0.0247959858,0.0267198996,-0.027115329,0.0219873153,0.000286
1113,2016-02-19,0.0524030205,0.0236906412,-0.008564079,0.0111776599,0.000286
1114,2016-02-26,-0.048964184,-0.021306822,0.0304203968,-0.025915006,0.000286
1115,2016-03-04,0.0162655389,-0.050108099,0.0468664079,-0.056772058,0.000286
1116,2016-03-11,-0.023210292,0.0171516893,-0.017003664,-0.003542258,0.000286
1117,2016-03-18,0.0742287445,0.0387993563,-0.029861307,0.0042651007,0.000286
1118,2016-03-25,0.0150156768,0.0201597842,-0.013065974,0.0151381766,0.000286
1119,2016-04-01,0.0119188339,0.0065504175,0.0187030196,-4.2341e-05,0.000286
1120,2016-04-08,0.0005942313,0.012733625,-0.00946473,0.0132520033,0.000286
1121,2016-04-15,0.0358573532,0.0165594259,0.0016898669,-0.0144314,0.000286
1122,2016-04-22,-0.052879967,-0.00857132,0.0143288645,0.0040623188,0.000286
1123,2016-04-29,-0.003035035,0.0112843519,-0.00231219,0.0153580439,0.000286
1124,2016-05-06,-0.006376843,0.0014410208,-0.005880901,-0.000972455,0.000286
1125,2016-05-13,-0.039321239,-0.037736435,0.0112041562,0.0160856049,0.000286
1126,2016-05-20,-1.878e-05,-0.001107728,-0.011824942,-0.008626705,0.000286
1127,2016-05-27,0.0003857657,0.0138350425,-0.002384262,-0.00490028,0.000286
1128,2016-06-03,0.052498435,0.0123595375,-0.020339828,0.0086603517,0.000286
1129,2016-06-10,-0.002115091,0.0091417436,-0.000465202,0.0034515491,0.000286
1130,2016-06-17,-0.010545171,0.0087347992,0.0029029668,0.0105583489,0.000286
1131,2016-06-24,-0.00850418,0.0043756906,-0.013351336,-0.003332226,0.000286
1132,2016-07-01,0.0333519797,0.0054961814,-0.007000085,0.0041949327,0.000286
1133,2016-07-08,0.0306731399,0.0040871146,0.0082864509,0.0034837874,0.000286
1134,2016-07-15,0.0219045954,-0.013437942,0.0157279723,-0.017814218,0.000286
1135,2016-07-22,-0.01222479,0.0064649128,-0.004769398,-0.006030462,0.000286
1136,2016-07-29,-0.022994679,-0.020900452,0.0407299463,-0.021295901,0.000286
1137,2016-08-05,-0.001732881,0.0060247837,0.0073902599,-0.006569442,0.000286
1138,2016-08-12,0.0168955861,0.001067205,0.0111025525,-0.00671584,0.000286
1139,2016-08-19,0.0302336616,0.011149864,-0.004488773,-0.011439036,0.000286
1140,2016-08-26,-0.015226172,0.0115259282,-0.007201643,0.0039913527,0.000286
1141,2016-09-02,-0.00535412,0.0028595248,0.0085776638,-0.009195976,0.000286
1142,2016-09-09,0.0110545647,0.0187896542,0.0027115157,0.0040882823,0.000286
1143,2016-09-16,-0.026165122,0.0034660158,0.0051019537,-0.008132304,0.000286
1144,2016-09-23,0.0121026302,0.0116100777,0.0019081284,0.0057889242,0.000286
1145,2016-09-30,-0.007873046,0.003925396,0.00118283,0.0060704143,0.000286
1146,2016-10-14,0.0254923362,0.0082737813,-0.002695745,-0.015116865,0.000286
1147,2016-10-21,0.008874685,0.0014975844,0.0130237402,-0.007218072,0.000286
1148,2016-10-28,-0.000885294,0.0057379844,0.0047283335,0.0115399585,0.000286
1149,2016-11-04,0.003934095,0.0188946514,0.0042529739,0.0060333463,0.000286
1150,2016-11-11,0.0211235033,0.0149985922,0.017480226,-0.006112186,0.000286
1151,2016-11-18,0.0012981523,0.0039475856,-0.007524507,-0.011692491,0.000286
1152,2016-11-25,0.0126850954,-0.009843913,0.0171667542,0.0044146901,0.000286
1153,2016-12-02,-0.006145191,-0.027102012,0.0194441651,0.0101412857,0.000286
1154,2016-12-09,-0.006658226,0.0139097349,0.001373072,0.0047886415,0.000286
1155,2016-12-16,-0.032640993,0.0125297824,0.0143138821,0.0016133201,0.000286
1156,2016-12-23,-0.001216682,-0.001189183,0.004320951,-0.00518166,0.000286
1157,2016-12-30,-0.001945051,0.0090420812,0.0041515821,0.0089217771,0.000286
1158,2017-01-06,0.0202528511,0.0016573427,0.0170535067,-0.003328837,0.000286
1159,2017-01-13,-0.023404698,-0.015653168,0.0059711957,-0.01224521,0.000286
1160,2017-01-20,-0.004970589,-0.022310197,0.0176927335,0.0072095325,0.000286
1161,2017-01-27,0.0142532628,0.0026559321,0.0017900135,0.0022322272,0.000286
1162,2017-02-03,-0.004180268,-0.000138751,-0.002930916,-0.000244826,0.000286
1163,2017-02-10,0.0212781521,0.0201109305,0.0166544435,0.0008595479,0.000286
1164,2017-02-17,-0.003615634,-0.004459879,0.0032044611,0.0005906689,0.000286
1165,2017-02-24,0.0208637873,-0.003188571,-0.008276457,-0.003698076,0.000286
1166,2017-03-03,-0.009024431,-0.002667446,-0.013441781,-0.002501807,0.000286
1167,2017-03-10,-0.001017763,0.0016230243,-0.011485156,0.0014180105,0.000286
1168,2017-03-17,0.0060325383,0.0025748173,0.0017998575,0.0061001684,0.000286
1169,2017-03-24,0.0141946221,-0.01019078,0.0158983238,0.0310136639,0.000286
1170,2017-03-31,-0.020262062,-0.017433748,0.010955864,0.0102408267,0.000286
1171,2017-04-07,0.0274519611,-0.001098802,0.0105595941,0.0028237218,0.000286
1172,2017-04-14,-0.009749959,-0.018669134,0.0248684974,0.001080291,0.000286
1173,2017-04-21,-0.027018364,-0.035649105,0.0014927508,0.0426077829,0.000286
1174,2017-04-28,-0.014875484,0.0019418509,0.0003669492,0.0051249367,0.000286
1175,2017-05-05,-0.017753175,0.0048993571,0.0001090783,0.0079463381,0.000286
1176,2017-05-12,-0.02825573,-0.024253998,0.0065896849,0.0265690818,0.000286
1177,2017-05-19,0.01733855,0.0019833578,-0.010442128,-0.011319806,0.000286
1178,2017-05-26,-0.010794242,-0.032687795,0.0221055338,0.0313230754,0.000286
1179,2017-06-02,-0.00496161,-0.017261477,0.0122509208,0.0206542311,0.000286
1180,2017-06-09,0.0330082947,0.005717491,-0.016827297,-0.016652688,0.000286
1181,2017-06-16,-0.000878682,0.012780543,-0.005086485,-0.02685256,0.000286
1182,2017-06-23,0.0079719102,-0.022187283,0.0077454082,0.0282232363,0.000286
1183,2017-06-30,0.0146158841,-0.000662717,0.0033238181,-0.000144477,0.000286
1184,2017-07-07,0.0091454098,0.0177008349,0.0069856364,-0.021013074,0.000286
1185,2017-07-14,-0.007879389,-0.01437869,0.0245519155,0.0277813444,0.000286
1186,2017-07-21,0.0014406369,-0.032475489,0.0298467049,0.0475906779,0.000286
1187,2017-07-28,0.0062977795,0.0136589876,-0.006636667,-0.02689878,0.000286
1188,2017-08-04,-0.001727605,0.0028453599,0.0111144016,-0.003868704,0.000286
1189,2017-08-11,-0.009484378,-0.009659567,-0.018816239,-0.005398232,0.000286
1190,2017-08-18,0.0252476991,0.0071931392,-0.011965798,-0.027042709,0.000286
1191,2017-08-25,0.0013209104,0.001419078,0.002276926,0.0033454315,0.000286
1192,2017-09-01,0.0191493705,0.0011022973,-0.011144396,-0.000245881,0.000286
1193,2017-09-08,0.0047652986,0.005492364,-0.018362969,-0.021558877,0.000286
1194,2017-09-15,0.0057773081,0.001354726,0.0056237268,-0.006817993,0.000286
1195,2017-09-22,-0.003293671,-0.00014964,-0.005118924,-0.001733524,0.000286
1196,2017-09-29,0.0021418128,-0.010654273,-0.007975083,0.0108208588,0.000286
1197,2017-10-13,0.0192941272,-0.002454869,-0.014015503,-0.013623722,0.000286
1198,2017-10-20,-0.010474005,-0.024978182,0.0027177957,0.0364655035,0.000286
1199,2017-10-27,0.0147981088,-0.01231865,0.0022896415,0.0242165375,0.000286
1200,2017-11-03,-0.018908033,-0.024140622,-0.007626113,0.0332416965,0.000286
1201,2017-11-10,0.0279095392,-0.010432179,-0.007668933,0.010092756,0.000286
1202,2017-11-17,-0.028925426,-0.026630208,0.0265393573,0.0437324275,0.000286
1203,2017-11-24,-0.013174386,-0.000243928,0.0160587645,0.0043658886,0.000286
1204,2017-12-01,-0.002690452,0.0166676143,0.0108652598,-0.014398746,0.000286
1205,2017-12-08,-0.011593396,-0.014096696,-0.002761264,0.0131931317,0.000286
1206,2017-12-15,0.0028906851,-0.000615489,-0.009913038,-0.001967129,0.000286
1207,2017-12-22,0.0088212785,-0.020744948,0.0095524505,0.0399741324,0.000286
1208,2017-12-29,0.000190919,0.0019981801,0.0070069341,0.002109545,0.000286
